Cliente	Año	Mes	Tiempo
1010	2021	3	309
1010	2021	5	124
1010	2021	5	324
1010	2021	12	106
1010	2021	3	29
1010	2021	7	256
1010	2021	5	207
1010	2021	5	443
1010	2021	3	289
1010	2021	1	110
1010	2021	2	142
1010	2021	10	293
1010	2021	1	332
1010	2021	1	316
1010	2021	2	352
1010	2021	2	447
1010	2021	8	230
1010	2021	3	222
1010	2021	10	299
1010	2021	12	241
1010	2021	3	308
1010	2021	1	164
1010	2021	8	394
1010	2021	12	62
1010	2021	11	126
1010	2021	10	349
1010	2021	5	30
1010	2021	9	249
1010	2021	6	476
1010	2021	6	337
1010	2021	3	227
1010	2021	2	471
1010	2021	2	254
1010	2021	3	181
1010	2021	7	72
1010	2021	4	377
1010	2021	9	143
1010	2021	11	49
1010	2021	12	151
1010	2021	4	84
1010	2021	6	427
1010	2021	11	390
1010	2021	10	377
1010	2021	5	145
1010	2021	9	148
1010	2021	2	43
1010	2021	4	343
1010	2021	10	367
1010	2021	8	321
1010	2021	11	478
1010	2021	7	278
1010	2021	5	378
1010	2021	3	271
1010	2021	9	163
1010	2021	10	156
1010	2021	4	66
1010	2021	9	197
1010	2021	2	29
1010	2021	11	254
1010	2021	11	233
1010	2021	1	329
1010	2021	11	323
1010	2021	1	20
1010	2021	1	226
1010	2021	2	330
1010	2021	3	66
1010	2021	7	267
1010	2021	11	426
1010	2021	9	163
1010	2021	8	52
1010	2021	3	230
1010	2021	12	19
1010	2021	10	124
1010	2021	1	460
1010	2021	7	297
1010	2021	7	172
1010	2021	9	86
1010	2021	12	472
1010	2021	6	206
1010	2021	9	440
1010	2021	7	16
1010	2021	8	146
1010	2021	9	64
1010	2021	2	346
1010	2021	6	190
1010	2021	5	239
1010	2021	5	247
1010	2021	9	275
1010	2021	1	83
1010	2021	6	228
1010	2021	1	239
1010	2021	6	309
1010	2021	2	61
1010	2021	1	300
1010	2021	7	145
1010	2021	5	300
1010	2021	2	176
1010	2021	10	175
1010	2021	5	401
1010	2021	11	220
1010	2021	2	470
1010	2021	3	108
1010	2021	4	94
1010	2021	1	95
1010	2021	10	310
1010	2021	3	275
1010	2021	5	115
1010	2021	9	411
1010	2021	3	107
1010	2021	6	30
1010	2021	6	479
1010	2021	2	126
1010	2021	9	324
1010	2021	10	355
1010	2021	6	272
1010	2021	12	422
1010	2021	8	456
1010	2021	2	403
1010	2021	11	140
1010	2021	1	258
1010	2021	5	480
1010	2021	1	448
1010	2021	3	471
1010	2021	11	369
1010	2021	1	175
1010	2021	3	210
1010	2021	4	429
1010	2021	6	65
1010	2021	7	436
1010	2021	1	208
1010	2021	3	222
1010	2021	12	125
1010	2021	6	121
1010	2021	11	298
1010	2021	6	476
1010	2021	8	226
1010	2021	3	461
1010	2021	11	73
1010	2021	2	387
1010	2021	12	118
1010	2021	11	428
1010	2021	1	42
1010	2021	7	382
1010	2021	10	325
1010	2021	8	35
1010	2021	4	467
1010	2021	11	262
1010	2021	12	281
1010	2021	8	191
1010	2021	1	287
1010	2021	7	50
1010	2021	9	281
1010	2021	2	308
1010	2021	10	57
1010	2021	7	475
1010	2021	5	456
1010	2021	12	468
1010	2021	9	438
1010	2021	3	304
1010	2021	8	448
1010	2021	6	189
1010	2021	4	395
1010	2021	4	40
1010	2021	3	19
1010	2021	9	360
1010	2021	9	84
1010	2021	12	458
1010	2021	5	397
1010	2021	12	195
1010	2021	7	468
1010	2021	9	259
1010	2021	8	245
1010	2021	1	152
1010	2021	12	96
1010	2021	2	117
1010	2021	6	120
1010	2021	9	195
1010	2021	2	69
1010	2021	8	422
1010	2021	4	350
1010	2021	9	53
1010	2021	4	379
1010	2021	3	63
1010	2021	3	301
1010	2021	9	122
1010	2021	3	451
1010	2021	10	324
1010	2021	9	322
1010	2021	5	374
1010	2021	2	255
1010	2021	11	228
1010	2021	9	404
1010	2021	4	79
1010	2021	2	86
1010	2021	11	249
1010	2021	9	43
1010	2021	6	312
1010	2021	12	310
1010	2021	6	438
1010	2021	8	268
1010	2021	4	371
1010	2021	1	291
1010	2021	8	453
1010	2021	4	299
1010	2021	11	210
1010	2021	3	297
1010	2021	12	257
1010	2021	7	285
1010	2021	3	455
1010	2021	2	314
1010	2021	6	337
1010	2021	6	371
1010	2021	7	53
1010	2021	9	331
1010	2021	7	105
1010	2021	12	312
1010	2021	12	414
1010	2021	10	461
1010	2021	12	255
1010	2021	9	350
1010	2021	6	34
1010	2021	11	457
1010	2021	6	409
1010	2021	6	462
1010	2021	2	199
1010	2021	7	203
1010	2021	1	32
1010	2021	2	400
1010	2021	12	35
1010	2021	10	134
1010	2021	3	380
1010	2021	5	340
1010	2021	1	196
1010	2021	7	194
1010	2021	2	399
1010	2021	1	414
1010	2021	9	112
1010	2021	9	198
1010	2021	2	477
1010	2021	6	191
1010	2021	1	307
1010	2021	10	21
1010	2021	8	80
1010	2021	12	148
1010	2021	5	151
1010	2021	1	207
1010	2021	4	131
1010	2021	6	140
1010	2021	4	194
1010	2021	4	292
1010	2021	1	450
1010	2021	3	192
1010	2021	12	219
1010	2021	7	384
1010	2021	5	326
1010	2021	9	371
1010	2021	5	185
1010	2021	1	31
1010	2021	3	148
1010	2021	1	191
1010	2021	10	171
1010	2021	9	35
1010	2021	8	460
1010	2021	12	331
1010	2021	2	191
1010	2021	8	39
1010	2021	2	33
1010	2021	12	350
1010	2021	12	477
1010	2021	9	294
1010	2021	7	65
1010	2021	4	383
1010	2021	3	256
1010	2021	4	191
1010	2021	12	377
1010	2021	11	386
1010	2021	8	337
1010	2021	6	378
1010	2021	3	321
1010	2021	10	298
1010	2021	7	129
1010	2021	11	21
1010	2021	6	246
1010	2021	10	17
1010	2021	7	334
1010	2021	12	386
1010	2021	3	104
1010	2021	9	45
1010	2021	4	361
1010	2021	6	126
1010	2021	7	480
1010	2021	1	82
1010	2021	1	207
1010	2021	9	285
1010	2021	8	417
1010	2021	2	201
1010	2021	7	435
1010	2021	10	416
1010	2021	4	153
1010	2021	2	269
1010	2021	2	317
1010	2021	4	22
1010	2021	11	155
1010	2021	6	306
1010	2021	6	425
1010	2021	5	467
1010	2021	2	371
1010	2021	12	333
1010	2021	6	150
1010	2021	4	310
1010	2021	3	412
1010	2021	3	77
1010	2021	1	423
1010	2021	1	355
1010	2021	9	399
1010	2021	3	450
1010	2021	11	471
1010	2021	11	177
1010	2021	3	130
1010	2021	6	170
1010	2021	2	211
1010	2021	6	226
1010	2021	11	438
1010	2021	12	295
1010	2021	1	181
1010	2021	3	180
1010	2021	4	128
1010	2021	2	265
1010	2021	10	219
1010	2021	12	151
1010	2021	9	264
1010	2021	2	479
1010	2021	4	156
1010	2021	8	421
1010	2021	9	152
1010	2021	3	314
1010	2021	7	80
1010	2021	8	191
1010	2021	6	292
1010	2021	10	234
1010	2021	3	126
1010	2021	7	71
1010	2021	11	315
1010	2021	5	110
1010	2021	6	333
1010	2021	2	187
1010	2021	3	375
1010	2021	7	393
1010	2021	6	465
1010	2021	9	305
1010	2021	9	368
1010	2021	10	224
1010	2021	5	419
1010	2021	3	350
1010	2021	1	347
1010	2021	3	357
1010	2021	11	92
1010	2021	8	421
1010	2021	12	396
1010	2021	11	97
1010	2021	9	278
1010	2021	1	282
1010	2021	5	32
1010	2021	5	118
1010	2021	2	193
1010	2021	11	96
1010	2021	9	69
1010	2021	9	478
1010	2021	2	91
1010	2021	3	334
1010	2021	1	398
1010	2021	9	221
1010	2021	3	152
1010	2021	8	276
1010	2021	8	73
1010	2021	5	473
1010	2021	7	334
1010	2021	9	386
1010	2021	5	263
1010	2021	10	261
1010	2021	1	244
1010	2021	1	423
1010	2021	8	112
1010	2021	6	213
1010	2021	4	461
1010	2021	5	388
1010	2021	2	110
1010	2021	12	306
1010	2021	6	212
1010	2021	10	386
1010	2021	11	185
1010	2021	5	143
1010	2021	8	187
1010	2021	3	385
1010	2021	6	226
1010	2021	6	272
1010	2021	9	37
1010	2021	1	271
1010	2021	4	321
1010	2021	10	45
1010	2021	8	69
1010	2021	9	327
1010	2021	3	66
1010	2021	3	84
1010	2021	10	98
1010	2021	5	220
1010	2021	4	435
1010	2021	2	307
1010	2021	1	173
1010	2021	5	133
1010	2021	11	358
1010	2021	10	104
1010	2021	9	268
1010	2021	2	282
1010	2021	11	474
1010	2021	7	206
1010	2021	7	477
1010	2021	12	393
1010	2021	2	408
1010	2021	11	29
1010	2021	5	89
1010	2021	2	330
1010	2021	9	254
1010	2021	6	396
1010	2021	1	80
1010	2021	11	77
1010	2021	3	75
1010	2021	12	97
1010	2021	3	114
1010	2021	1	279
1010	2021	10	67
1010	2021	5	46
1010	2021	9	313
1010	2021	2	122
1010	2021	6	174
1010	2021	1	396
1010	2021	12	250
1010	2021	3	205
1010	2021	3	407
1010	2021	1	302
1010	2021	5	384
1010	2021	1	309
1010	2021	7	170
1010	2021	10	364
1010	2021	9	186
1010	2021	7	238
1010	2021	2	186
1010	2021	9	26
1010	2021	3	466
1010	2021	9	369
1010	2021	1	476
1010	2021	6	345
1010	2021	12	101
1010	2021	2	52
1010	2021	8	233
1010	2021	12	316
1010	2021	11	285
1010	2021	1	123
1010	2021	12	256
1010	2021	7	88
1010	2021	2	318
1010	2021	3	318
1010	2021	7	390
1010	2021	9	88
1010	2021	1	319
1010	2021	9	303
1010	2021	12	68
1010	2021	5	60
1010	2021	12	183
1010	2021	3	376
1010	2021	11	278
1010	2021	7	358
1010	2021	2	430
1010	2021	8	317
1010	2021	10	345
1010	2021	6	46
1010	2021	7	284
1010	2021	6	75
1010	2021	3	375
1010	2021	8	419
1010	2021	10	476
1010	2021	11	393
1010	2021	8	77
1010	2021	10	277
1010	2021	1	399
1010	2021	11	218
1010	2021	1	190
1010	2021	6	302
1010	2021	12	375
1010	2021	10	21
1010	2021	7	456
1010	2021	11	230
1010	2021	4	201
1010	2021	4	455
1010	2021	8	239
1010	2021	8	395
1010	2021	10	176
1010	2021	5	418
1010	2021	3	478
1010	2021	8	310
1010	2021	11	396
1010	2021	3	382
1010	2021	10	177
1010	2021	12	374
1010	2021	9	423
1010	2021	9	288
1010	2021	1	221
1010	2021	1	124
1010	2021	4	259
1010	2021	6	199
1010	2021	10	19
1010	2021	8	112
1010	2021	7	121
1010	2021	2	472
1010	2021	2	419
1010	2021	7	288
1010	2021	4	303
1010	2021	10	40
1010	2021	11	90
1010	2021	1	367
1010	2021	6	340
1010	2021	9	357
1010	2021	7	263
1010	2021	9	93
1010	2021	10	145
1010	2021	5	207
1010	2021	8	133
1010	2021	6	438
1010	2021	4	253
1010	2021	12	322
1010	2021	9	365
1010	2021	11	242
1010	2021	3	391
1010	2021	11	195
1010	2021	4	67
1010	2021	11	99
1010	2021	5	277
1010	2021	5	357
1010	2021	11	246
1010	2021	4	36
1010	2021	7	186
1010	2021	12	121
1010	2021	11	319
1010	2021	7	335
1010	2021	4	435
1010	2021	11	184
1010	2021	12	186
1010	2021	8	183
1010	2021	8	269
1010	2021	7	299
1010	2021	11	240
1010	2021	2	356
1010	2021	6	373
1010	2021	1	75
1010	2021	5	147
1010	2021	2	181
1010	2021	9	200
1010	2021	12	334
1010	2021	2	179
1010	2021	5	460
1010	2021	6	119
1010	2021	8	126
1010	2021	1	150
1010	2021	5	263
1010	2021	8	320
1010	2021	3	165
1010	2021	7	479
1010	2021	4	210
1010	2021	11	310
1010	2021	10	430
1010	2021	8	131
1010	2021	6	342
1010	2021	1	22
1010	2021	8	145
1010	2021	6	348
1010	2021	9	236
1010	2021	2	248
1010	2021	6	52
1010	2021	6	265
1010	2021	12	224
1010	2021	3	223
1010	2021	3	49
1010	2021	3	299
1010	2021	3	93
1010	2021	3	78
1010	2021	4	40
1010	2021	7	224
1010	2021	3	192
1010	2021	9	337
1010	2021	9	199
1010	2021	5	446
1010	2021	7	185
1010	2021	11	62
1010	2021	7	206
1010	2021	6	369
1010	2021	11	367
1010	2021	6	117
1010	2021	3	280
1010	2021	10	447
1010	2021	6	58
1010	2021	12	123
1010	2021	7	118
1010	2021	3	83
1010	2021	8	57
1010	2021	6	184
1010	2021	5	228
1010	2021	3	459
1010	2021	9	90
1010	2021	10	478
1010	2021	4	147
1010	2021	9	329
1010	2021	1	113
1010	2021	7	121
1010	2021	4	383
1010	2021	11	142
1010	2021	5	20
1010	2021	7	400
1010	2021	10	109
1010	2021	8	339
1010	2021	12	187
1010	2021	7	36
1010	2021	10	480
1010	2021	6	61
1010	2021	12	378
1010	2021	11	79
1010	2021	4	195
1010	2021	5	165
1010	2021	8	251
1010	2021	2	474
1010	2021	9	29
1010	2021	12	144
1010	2021	8	361
1010	2021	8	148
1010	2021	4	116
1010	2021	5	426
1010	2021	10	225
1010	2021	1	242
1010	2021	3	460
1010	2021	9	375
1010	2021	5	198
1010	2021	5	364
1010	2021	11	232
1010	2021	6	94
1010	2021	2	31
1010	2021	12	166
1010	2021	3	349
1010	2021	3	470
1010	2021	9	144
1010	2021	9	120
1010	2021	12	218
1010	2021	2	323
1010	2021	11	284
1010	2021	2	208
1010	2021	12	162
1010	2021	1	303
1010	2021	1	309
1010	2021	9	240
1010	2021	9	268
1010	2021	2	138
1010	2021	2	224
1010	2021	1	310
1010	2021	4	116
1010	2021	5	276
1010	2021	6	372
1010	2021	9	148
1010	2021	10	18
1010	2021	3	254
1010	2021	7	220
1010	2021	2	394
1010	2021	12	101
1010	2021	10	331
1010	2021	1	229
1010	2021	2	299
1010	2021	3	223
1010	2021	5	286
1010	2021	5	404
1010	2021	8	311
1010	2021	3	132
1010	2021	5	221
1010	2021	5	282
1010	2021	4	166
1010	2021	11	105
1010	2021	7	85
1010	2021	5	444
1010	2021	6	77
1010	2021	2	298
1010	2021	8	300
1010	2021	1	23
1010	2021	3	47
1010	2021	9	113
1010	2021	11	127
1010	2021	7	381
1010	2021	3	435
1010	2021	4	225
1010	2021	12	236
1010	2021	7	451
1010	2021	4	295
1010	2021	12	45
1010	2021	2	378
1010	2021	7	199
1010	2021	7	334
1010	2021	2	220
1010	2021	8	334
1010	2021	5	282
1010	2021	11	16
1010	2021	8	174
1010	2021	5	376
1010	2021	2	385
1010	2021	5	348
1010	2021	4	425
1010	2021	11	85
1010	2021	1	137
1010	2021	2	222
1010	2021	4	322
1010	2021	11	166
1010	2021	6	26
1010	2021	5	47
1010	2021	2	327
1010	2021	9	453
1010	2021	8	63
1010	2021	6	418
1010	2021	7	477
1010	2021	12	403
1010	2021	10	418
1010	2021	8	434
1010	2021	12	72
1010	2021	5	350
1010	2021	4	421
1010	2021	8	454
1010	2021	8	351
1010	2021	2	270
1010	2021	3	128
1010	2021	7	181
1010	2021	11	21
1010	2021	7	137
1010	2021	5	186
1010	2021	4	30
1010	2021	12	74
1010	2021	10	26
1010	2021	2	96
1010	2021	10	145
1010	2021	1	194
1010	2021	8	75
1010	2021	2	340
1010	2021	7	171
1010	2021	8	242
1010	2021	9	120
1010	2021	1	327
1010	2021	12	115
1010	2021	12	288
1010	2021	5	262
1010	2021	8	253
1010	2021	4	391
1010	2021	1	111
1010	2021	9	51
1010	2021	8	471
1010	2021	9	429
1010	2021	4	169
1010	2021	10	268
1010	2021	6	404
1010	2021	4	303
1010	2021	4	355
1010	2021	11	38
1010	2021	8	98
1010	2021	8	222
1010	2021	12	465
1010	2021	7	408
1010	2021	7	75
1010	2021	11	52
1010	2021	6	38
1010	2021	1	438
1010	2021	12	149
1010	2021	6	83
1010	2021	11	107
1010	2021	2	143
1010	2021	10	362
1010	2021	4	452
1010	2021	7	87
1010	2021	7	230
1010	2021	10	228
1010	2021	9	286
1010	2021	2	68
1010	2021	2	122
1010	2021	6	143
1010	2021	3	465
1010	2021	2	426
1010	2021	6	238
1010	2021	12	432
1010	2021	9	231
1010	2021	5	446
1010	2021	10	440
1010	2021	7	125
1010	2021	9	407
1010	2021	3	264
1010	2021	10	127
1010	2021	11	327
1010	2021	4	33
1010	2021	11	91
1010	2021	2	429
1010	2021	7	434
1010	2021	6	51
1010	2021	3	326
1010	2021	3	140
1010	2021	7	351
1010	2021	3	479
1010	2021	5	132
1010	2021	11	85
1010	2021	11	453
1010	2021	12	452
1010	2021	4	161
1010	2021	9	98
1010	2021	11	48
1010	2021	11	258
1010	2021	2	326
1010	2021	12	309
1010	2021	4	380
1010	2021	10	57
1010	2021	7	61
1010	2021	3	270
1010	2021	10	265
1010	2021	12	402
1010	2021	11	345
1010	2021	2	68
1010	2021	5	152
1010	2021	2	108
1010	2021	9	451
1010	2021	3	106
1010	2021	12	198
1010	2021	6	399
1010	2021	9	138
1010	2021	10	279
1010	2021	1	469
1010	2021	11	129
1010	2021	7	93
1010	2021	3	342
1010	2021	4	86
1010	2021	11	316
1010	2021	5	346
1010	2021	4	444
1010	2021	8	238
1010	2021	1	240
1010	2021	10	130
1010	2021	6	189
1010	2021	12	326
1010	2021	2	265
1010	2021	4	397
1010	2021	4	188
1010	2021	12	372
1010	2021	10	405
1010	2021	2	459
1010	2021	12	365
1010	2021	3	229
1010	2021	9	190
1010	2021	2	209
1010	2021	10	236
1010	2021	9	417
1010	2021	1	353
1010	2021	2	291
1010	2021	6	132
1010	2021	1	243
1010	2021	3	38
1010	2021	12	127
1010	2021	8	340
1010	2021	2	164
1010	2021	8	148
1010	2021	2	224
1010	2021	8	202
1010	2021	11	473
1010	2021	10	261
1010	2021	4	266
1010	2021	3	226
1010	2021	9	128
1010	2021	2	454
1010	2021	7	93
1010	2021	4	171
1010	2021	10	386
1010	2021	4	149
1010	2021	1	80
1010	2021	1	209
1010	2021	7	189
1010	2021	12	450
1010	2021	12	205
1010	2021	7	51
1010	2021	10	412
1010	2021	12	280
1010	2021	11	200
1010	2021	11	37
1010	2021	12	364
1010	2021	8	277
1010	2021	10	87
1010	2021	1	401
1010	2021	12	77
1010	2021	9	364
1010	2021	3	347
1010	2021	10	215
1010	2021	7	407
1010	2021	9	240
1010	2021	2	25
1010	2021	8	240
1010	2021	10	130
1010	2021	4	340
1010	2021	3	372
1010	2021	11	351
1010	2021	10	334
1010	2021	10	88
1010	2021	11	19
1010	2021	10	155
1010	2021	2	373
1010	2021	8	384
1010	2021	6	401
1010	2021	5	112
1010	2021	7	366
1010	2021	11	408
1010	2021	10	333
1010	2021	5	93
1010	2021	2	157
1010	2021	1	418
1010	2021	11	120
1010	2021	6	297
1010	2021	6	204
1010	2021	6	275
1010	2021	10	442
1010	2021	10	406
1010	2021	4	218
1010	2021	7	352
1010	2021	10	17
1010	2021	3	28
1010	2021	2	168
1010	2021	6	457
1010	2021	8	175
1010	2021	9	270
1010	2021	4	85
1010	2021	11	141
1010	2021	9	199
1010	2021	5	22
1010	2021	11	332
1010	2021	12	86
1010	2021	10	203
1010	2021	6	183
1010	2021	4	407
1010	2021	5	233
1010	2021	12	224
1010	2021	10	157
1010	2021	11	425
1010	2021	11	117
1010	2021	8	359
1010	2021	12	405
1010	2021	1	264
1010	2021	7	190
1010	2021	3	452
1010	2021	1	457
1010	2021	11	48
1010	2021	4	20
1010	2021	9	194
1010	2021	5	279
1010	2021	4	185
1010	2021	4	132
1010	2021	3	378
1010	2021	5	77
1010	2021	9	238
1010	2021	12	202
1010	2021	10	242
1010	2021	3	131
1010	2021	8	410
1010	2021	9	70
1010	2021	9	36
1010	2021	11	167
1010	2021	1	344
1010	2021	6	156
1010	2021	6	142
1010	2021	3	336
1010	2021	10	479
1010	2021	8	151
1010	2021	8	272
1010	2021	10	56
1010	2021	11	468
1010	2021	10	400
1010	2021	3	175
1010	2021	10	247
1010	2021	4	450
1010	2021	5	322
1010	2021	11	380
1010	2021	7	253
1010	2021	12	389
1010	2021	10	198
1010	2021	4	47
1010	2021	1	43
1010	2021	9	225
1010	2021	11	54
1010	2021	3	114
1010	2021	7	262
1010	2021	9	304
1010	2021	4	457
1010	2021	9	386
1010	2021	1	386
1010	2021	5	393
1010	2021	10	381
1010	2021	2	197
1010	2021	5	230
1010	2021	10	378
1010	2021	3	413
1010	2021	3	39
1010	2021	10	323
1010	2021	11	160
1010	2021	11	259
1010	2021	6	222
1010	2021	11	351
1010	2021	6	70
1010	2021	10	447
1010	2021	8	380
1010	2021	6	219
1010	2021	9	116
1010	2021	4	158
1010	2021	6	208
1010	2021	11	339
1010	2021	3	267
1010	2021	7	26
1010	2021	6	366
1010	2021	8	197
1010	2021	7	472
1010	2021	1	147
1010	2021	5	67
1010	2021	11	418
1010	2021	10	69
1010	2021	8	262
1010	2021	9	412
1010	2021	10	129
1010	2021	11	354
1010	2021	2	179
1010	2021	5	80
1010	2021	2	317
1010	2021	1	137
1010	2021	10	233
1010	2021	7	461
1010	2021	1	140
1010	2021	1	311
1010	2021	9	350
1010	2021	2	275
1010	2021	6	47
1010	2021	5	478
1010	2021	11	139
1010	2021	9	87
1010	2021	6	65
1010	2021	10	73
1010	2021	9	316
1010	2021	3	393
1010	2021	2	35
1010	2021	5	160
1010	2021	1	98
1010	2021	6	388
1010	2021	9	317
1010	2021	3	144
1010	2021	11	423
1010	2021	5	22
1010	2021	5	350
1010	2021	5	377
1010	2021	5	452
1010	2021	11	194
1010	2021	8	151
1010	2021	3	384
1010	2021	10	25
1010	2021	10	224
1010	2021	10	426
1010	2021	12	45
1010	2021	2	406
1010	2021	9	183
1010	2021	9	308
1010	2021	12	312
1010	2021	2	413
1010	2021	1	376
1010	2021	4	321
1010	2021	10	146
1010	2021	12	338
1010	2021	9	160
1010	2021	4	170
1010	2021	11	174
1010	2021	6	113
1010	2021	5	35
1010	2021	8	171
1010	2021	12	146
1010	2021	6	319
1010	2021	3	241
1010	2021	1	102
1010	2021	5	152
1010	2021	7	226
1010	2021	5	154
1010	2021	7	228
1010	2021	5	158
1010	2021	10	306
1010	2021	1	197
1010	2021	9	466
1010	2021	10	131
1010	2021	9	251
1010	2021	3	225
1010	2021	6	334
1010	2021	2	475
1010	2021	12	397
1010	2021	9	368
1010	2021	7	83
1010	2021	5	440
1010	2021	9	460
1010	2021	5	410
1010	2021	1	242
1010	2021	9	190
1010	2021	6	420
1010	2021	9	296
1010	2021	7	120
1010	2021	10	346
1010	2021	11	340
1010	2021	12	212
1010	2021	4	399
1010	2021	7	53
1010	2021	2	195
1010	2021	10	411
1010	2021	12	319
1010	2021	7	157
1010	2021	12	310
1010	2021	9	118
1010	2021	6	269
1010	2021	10	30
1010	2021	11	311
1010	2021	2	363
1010	2021	4	185
1010	2021	1	442
1010	2021	9	142
1010	2021	4	226
1010	2021	3	161
1010	2021	3	18
1010	2021	10	103
1010	2021	2	45
1010	2021	7	440
1010	2021	5	443
1010	2021	12	39
1010	2021	9	372
1010	2021	10	22
1010	2021	11	442
1010	2021	4	262
1010	2021	10	421
1010	2021	8	373
1010	2021	1	190
1010	2021	6	337
1010	2021	4	414
1010	2021	6	226
1010	2021	11	95
1010	2021	6	172
1010	2021	11	321
1010	2021	3	143
1010	2021	2	405
1010	2021	2	43
1010	2021	1	240
1010	2021	1	220
1010	2021	3	150
1010	2021	6	178
1010	2021	2	275
1010	2021	8	124
1010	2021	2	80
1010	2021	12	75
1010	2021	2	190
1010	2021	11	419
1010	2021	1	237
1010	2021	4	252
1010	2021	8	338
1010	2021	11	342
1010	2021	1	444
1010	2021	8	39
1010	2021	9	448
1010	2021	1	308
1010	2021	12	160
1010	2021	9	171
1010	2021	2	372
1010	2021	8	125
1010	2021	8	450
1010	2021	6	41
1010	2021	4	176
1010	2021	9	442
1010	2021	10	471
1010	2021	9	284
1010	2021	6	222
1010	2021	8	470
1010	2021	5	17
1010	2021	9	199
1010	2021	2	186
1010	2021	8	124
1010	2021	2	22
1010	2021	3	445
1010	2021	1	305
1010	2021	10	432
1010	2021	4	21
1010	2021	2	278
1010	2021	3	146
1010	2021	8	74
1010	2021	3	210
1010	2021	7	457
1010	2021	1	176
1010	2021	6	32
1010	2021	3	257
1010	2021	4	106
1010	2021	10	130
1010	2021	2	473
1010	2021	8	235
1010	2021	6	37
1010	2021	3	123
1010	2021	6	368
1010	2021	9	157
1010	2021	9	339
1010	2021	4	221
1010	2021	12	327
1010	2021	7	409
1010	2021	1	109
1010	2021	7	300
1010	2021	9	60
1010	2021	7	451
1010	2021	2	420
1010	2021	2	192
1010	2021	4	58
1010	2021	10	165
1010	2021	1	119
1010	2021	12	66
1010	2021	11	201
1010	2021	7	169
1010	2021	3	47
1010	2021	3	350
1010	2021	5	359
1010	2021	10	380
1010	2021	1	274
1010	2021	10	242
1010	2021	7	276
1010	2021	3	238
1010	2021	4	319
1010	2021	9	44
1010	2021	1	341
1010	2021	3	212
1010	2021	7	197
1010	2021	1	91
1010	2021	8	455
1010	2021	5	323
1010	2021	6	463
1010	2021	3	351
1010	2021	7	225
1010	2021	8	122
1010	2021	6	186
1010	2021	2	415
1010	2021	1	354
1010	2021	12	217
1010	2021	2	334
1010	2021	6	245
1010	2021	12	435
1010	2021	1	264
1010	2021	4	417
1010	2021	9	135
1010	2021	7	104
1010	2021	12	37
1010	2021	12	85
1010	2021	10	276
1010	2021	3	289
1010	2021	10	110
1010	2021	3	34
1010	2021	5	130
1010	2021	12	107
1010	2021	2	119
1010	2021	8	461
1010	2021	2	350
1010	2021	1	145
1010	2021	9	242
1010	2021	5	287
1010	2021	3	447
1010	2021	12	126
1010	2021	10	44
1010	2021	6	318
1010	2021	1	332
1010	2021	5	110
1010	2021	6	280
1010	2021	3	243
1010	2021	7	107
1010	2021	3	209
1010	2021	9	469
1010	2021	3	29
1010	2021	7	285
1010	2021	10	61
1010	2021	8	390
1010	2021	10	352
1010	2021	12	226
1010	2021	12	21
1010	2021	5	340
1010	2021	9	373
1010	2021	3	421
1010	2021	4	338
1010	2021	1	160
1010	2021	9	113
1010	2021	6	441
1010	2021	3	26
1010	2021	1	282
1010	2021	6	106
1010	2021	4	103
1010	2021	10	82
1010	2021	5	414
1010	2021	8	67
1010	2021	12	116
1010	2021	7	470
1010	2021	5	229
1010	2021	4	112
1010	2021	3	76
1010	2021	12	279
1010	2021	9	398
1010	2021	11	393
1010	2021	2	251
1010	2021	11	305
1010	2021	4	40
1010	2021	7	256
1010	2021	1	231
1010	2021	7	84
1010	2021	8	293
1010	2021	8	374
1010	2021	4	163
1010	2021	1	268
1010	2021	4	277
1010	2021	10	201
1010	2021	9	251
1010	2021	5	95
1010	2021	11	101
1010	2021	4	354
1010	2021	1	309
1010	2021	6	358
1010	2021	11	257
1010	2021	2	41
1010	2021	9	362
1010	2021	2	394
1010	2021	3	158
1010	2021	3	278
1010	2021	4	108
1010	2021	12	29
1010	2021	1	174
1010	2021	7	148
1010	2021	8	107
1010	2021	10	384
1010	2021	1	231
1010	2021	5	173
1010	2021	7	305
1010	2021	3	316
1010	2021	7	156
1010	2021	3	454
1010	2021	8	78
1010	2021	10	370
1010	2021	12	291
1010	2021	3	221
1010	2021	3	224
1010	2021	7	51
1010	2021	11	468
1010	2021	1	217
1010	2021	5	121
1010	2021	5	244
1010	2021	6	478
1010	2021	5	388
1010	2021	1	426
1010	2021	1	181
1010	2021	11	300
1010	2021	11	94
1010	2021	9	115
1010	2021	1	360
1010	2021	6	418
1010	2021	1	348
1010	2021	6	68
1010	2021	10	400
1010	2021	8	215
1010	2021	4	281
1010	2021	3	146
1010	2021	4	339
1010	2021	2	421
1010	2021	5	412
1010	2021	8	288
1010	2021	11	222
1010	2021	12	239
1010	2021	5	274
1010	2021	5	273
1010	2021	3	342
1010	2021	11	130
1010	2021	3	242
1010	2021	10	419
1010	2021	1	321
1010	2021	5	198
1010	2021	12	310
1010	2021	9	336
1010	2021	6	207
1010	2021	6	395
1010	2021	10	31
1010	2021	9	346
1010	2021	11	467
1010	2021	4	313
1010	2021	8	423
1010	2021	1	60
1010	2021	1	404
1010	2021	11	130
1010	2021	4	231
1010	2021	12	99
1010	2021	1	161
1010	2021	10	386
1010	2021	9	154
1010	2021	11	462
